date,direction,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,shares,gross_pnl,costs,net_pnl,r_multiple,mae_usd,mfe_usd,mae_r,mfe_r
2022-05-13,long,2022-05-13 10:00:00-04:00,399.03,395.625,405.8399999999999,2022-05-13 16:00:00-04:00,401.27,eod,29,64.96000000000026,1.74,63.22000000000026,0.6322000000000026,52.92499999999967,120.06000000000125,0.5292499999999967,1.2006000000000125
2022-05-16,long,2022-05-16 10:25:00-04:00,401.27,397.62,408.56999999999994,2022-05-16 16:00:00-04:00,400.26,eod,27,-27.269999999999754,1.6199999999999999,-28.889999999999755,-0.28889999999999755,88.01999999999975,72.09000000000043,0.8801999999999975,0.7209000000000043
2022-05-17,short,2022-05-17 10:29:00-04:00,404.44,406.6,400.11999999999995,2022-05-17 12:46:00-04:00,406.6,stop,46,-99.36000000000115,2.76,-102.12000000000116,-1.0212000000000117,113.15999999999906,83.71999999999969,1.1315999999999906,0.8371999999999968
2022-05-18,short,2022-05-18 10:29:00-04:00,400.89,403.78,395.11,2022-05-18 13:09:00-04:00,395.11,target,34,196.51999999999907,2.04,194.47999999999908,1.9447999999999908,8.83999999999969,206.20999999999992,0.08839999999999691,2.062099999999999
2022-05-19,long,2022-05-19 10:21:00-04:00,391.76,387.205,400.87,2022-05-19 15:59:00-04:00,389.41,eod,21,-49.349999999999284,1.26,-50.60999999999928,-0.5060999999999928,80.63999999999947,49.14000000000067,0.8063999999999948,0.49140000000000666
2022-05-20,short,2022-05-20 10:07:00-04:00,391.77,393.76,387.78999999999996,2022-05-20 10:59:00-04:00,387.78999999999996,target,50,199.0000000000009,3.0,196.0000000000009,1.960000000000009,4.000000000002046,213.4999999999991,0.040000000000020464,2.134999999999991
2022-05-23,short,2022-05-23 10:01:00-04:00,391.115,394.4,384.5450000000001,2022-05-23 10:33:00-04:00,394.4,stop,30,-98.54999999999905,1.7999999999999998,-100.34999999999904,-1.0034999999999905,101.54999999999973,21.450000000000955,1.0154999999999972,0.21450000000000954
2022-05-23,long,2022-05-23 10:35:00-04:00,394.4,391.115,400.9699999999999,2022-05-23 15:59:00-04:00,396.96,eod,30,76.80000000000007,1.7999999999999998,75.00000000000007,0.7500000000000007,44.69999999999857,99.00000000000034,0.4469999999999857,0.9900000000000034
2022-05-24,short,2022-05-24 10:00:00-04:00,390.69,393.49,385.09,2022-05-24 15:35:00-04:00,393.49,stop,35,-98.0000000000004,2.1,-100.10000000000039,-1.0010000000000039,106.05000000000103,127.04999999999984,1.0605000000000104,1.2704999999999984
2022-05-25,long,2022-05-25 10:18:00-04:00,395.23,391.97,401.75,2022-05-25 16:00:00-04:00,397.49,eod,30,67.79999999999973,1.7999999999999998,65.99999999999973,0.6599999999999973,78.30000000000041,125.99999999999966,0.7830000000000041,1.2599999999999967
2022-05-26,long,2022-05-26 10:00:00-04:00,402.75,398.53,411.19000000000005,2022-05-26 16:00:00-04:00,405.11,eod,23,54.280000000000314,1.38,52.90000000000031,0.5290000000000031,8.969999999999686,98.43999999999937,0.08969999999999687,0.9843999999999937
2022-05-27,long,2022-05-27 10:04:00-04:00,411.54,407.77,419.0800000000001,2022-05-27 16:00:00-04:00,415.22,eod,26,95.68000000000018,1.56,94.12000000000018,0.9412000000000017,26.26000000000124,100.62000000000012,0.26260000000001243,1.006200000000001
2022-05-31,short,2022-05-31 10:09:00-04:00,410.25,413.85,403.04999999999995,2022-05-31 11:51:00-04:00,413.85,stop,27,-97.20000000000061,1.6199999999999999,-98.82000000000062,-0.9882000000000062,105.43499999999926,5.940000000000737,1.0543499999999926,0.059400000000007364
2022-06-01,short,2022-06-01 10:00:00-04:00,414.04,416.24,409.64000000000004,2022-06-01 10:35:00-04:00,409.64000000000004,target,45,197.99999999999898,2.6999999999999997,195.299999999999,1.9529999999999899,49.049999999998875,207.9000000000002,0.4904999999999887,2.079000000000002
2022-06-02,long,2022-06-02 10:13:00-04:00,409.61,407.32,414.19000000000005,2022-06-02 10:25:00-04:00,407.32,stop,43,-98.47000000000088,2.58,-101.05000000000088,-1.0105000000000088,98.47000000000088,40.4199999999999,0.9847000000000088,0.404199999999999
2022-06-02,short,2022-06-02 10:27:00-04:00,407.32,409.61,402.73999999999995,2022-06-02 10:56:00-04:00,409.61,stop,43,-98.47000000000088,2.58,-101.05000000000088,-1.0105000000000088,101.05000000000098,10.75,1.0105000000000097,0.1075
2022-06-02,long,2022-06-02 10:58:00-04:00,409.61,407.32,414.19000000000005,2022-06-02 12:33:00-04:00,414.19000000000005,target,43,196.94000000000176,2.58,194.36000000000175,1.9436000000000175,13.974999999999511,197.36999999999892,0.1397499999999951,1.9736999999999894
2022-06-03,long,2022-06-03 10:01:00-04:00,413.955,411.4,419.065,2022-06-03 10:38:00-04:00,411.4,stop,39,-99.64500000000027,2.34,-101.98500000000027,-1.0198500000000026,113.09999999999911,2.5349999999999113,1.1309999999999911,0.025349999999999113
2022-06-03,short,2022-06-03 10:39:00-04:00,411.4,413.955,406.28999999999996,2022-06-03 16:00:00-04:00,410.5,eod,39,35.09999999999911,2.34,32.75999999999911,0.3275999999999911,71.3700000000016,72.93000000000018,0.713700000000016,0.7293000000000017
2022-06-06,long,2022-06-06 10:00:00-04:00,415.465,413.705,418.98499999999996,2022-06-06 11:17:00-04:00,413.705,stop,56,-98.55999999999949,3.36,-101.91999999999949,-1.019199999999995,135.23999999999796,62.44000000000051,1.3523999999999796,0.6244000000000051
2022-06-07,long,2022-06-07 10:05:00-04:00,410.53,407.64,416.30999999999995,2022-06-07 16:00:00-04:00,415.32,eod,34,162.8600000000007,2.04,160.8200000000007,1.608200000000007,52.699999999998454,193.46000000000186,0.5269999999999846,1.9346000000000185
2022-06-09,long,2022-06-09 10:00:00-04:00,411.67,408.43,418.15000000000003,2022-06-09 11:05:00-04:00,408.43,stop,30,-97.20000000000027,1.7999999999999998,-99.00000000000027,-0.9900000000000027,97.35000000000014,1.1999999999989086,0.9735000000000014,0.011999999999989085
2022-06-10,short,2022-06-10 10:00:00-04:00,392.98,395.75,387.44000000000005,2022-06-10 15:59:00-04:00,389.76,eod,36,115.92000000000098,2.16,113.76000000000099,1.13760000000001,43.19999999999959,115.92000000000098,0.4319999999999959,1.1592000000000098
2022-06-13,short,2022-06-13 10:10:00-04:00,379.22,381.77,374.1200000000001,2022-06-13 15:42:00-04:00,374.1200000000001,target,39,198.89999999999645,2.34,196.55999999999645,1.9655999999999645,81.89999999999867,205.14000000000186,0.8189999999999867,2.0514000000000188
2022-06-14,long,2022-06-14 10:00:00-04:00,377.59,374.52,383.72999999999996,2022-06-14 10:20:00-04:00,374.52,stop,32,-98.23999999999978,1.92,-100.15999999999978,-1.0015999999999978,107.83999999999833,10.2400000000016,1.0783999999999834,0.102400000000016
2022-06-14,short,2022-06-14 10:21:00-04:00,374.52,377.59,368.38,2022-06-14 16:00:00-04:00,373.65,eod,32,27.840000000000146,1.92,25.920000000000144,0.25920000000000143,60.80000000000109,125.76000000000022,0.6080000000000109,1.2576000000000023
2022-06-15,long,2022-06-15 10:04:00-04:00,379.12,376.72,383.91999999999996,2022-06-15 10:53:00-04:00,376.72,stop,41,-98.39999999999907,2.46,-100.85999999999906,-1.0085999999999906,108.64999999999907,15.170000000000186,1.0864999999999907,0.15170000000000186
2022-06-15,short,2022-06-15 10:54:00-04:00,376.72,379.12,371.9200000000001,2022-06-15 14:00:00-04:00,379.12,stop,41,-98.39999999999907,2.46,-100.85999999999906,-1.0085999999999906,130.99499999999972,28.700000000001864,1.3099499999999973,0.28700000000001863
2022-06-16,short,2022-06-16 10:04:00-04:00,368.02,370.925,362.2099999999999,2022-06-16 16:00:00-04:00,366.92,eod,34,37.39999999999884,2.04,35.35999999999884,0.3535999999999884,37.740000000000464,132.59999999999923,0.3774000000000046,1.3259999999999923
2022-06-17,short,2022-06-17 10:20:00-04:00,365.44,369.38,357.56,2022-06-17 16:00:00-04:00,366.22,eod,25,-19.50000000000074,1.5,-21.00000000000074,-0.2100000000000074,88.75000000000028,81.49999999999977,0.8875000000000028,0.8149999999999977
2022-06-21,long,2022-06-21 10:00:00-04:00,374.85,371.83,380.8900000000001,2022-06-21 16:00:00-04:00,374.88,eod,33,0.9899999999990996,1.98,-0.9900000000009004,-0.009900000000009004,31.019999999999925,54.77999999999895,0.31019999999999925,0.5477999999999895
2022-06-22,long,2022-06-22 10:13:00-04:00,374.48,370.18,383.08000000000004,2022-06-22 16:00:00-04:00,374.46,eod,23,-0.46000000000088903,1.38,-1.840000000000889,-0.01840000000000889,9.430000000000575,97.28999999999911,0.09430000000000575,0.9728999999999911
2022-06-23,long,2022-06-23 10:00:00-04:00,377.35,374.86,382.33000000000004,2022-06-23 12:01:00-04:00,374.86,stop,40,-99.60000000000036,2.4,-102.00000000000037,-1.0200000000000038,108.00000000000182,32.79999999999973,1.0800000000000183,0.3279999999999973
2022-06-24,long,2022-06-24 10:00:00-04:00,384.12,381.37,389.62,2022-06-24 15:59:00-04:00,389.62,target,36,198.0,2.16,195.84,1.9584000000000001,11.519999999999754,214.1999999999996,0.11519999999999754,2.141999999999996
2022-06-28,short,2022-06-28 10:07:00-04:00,390.16,392.995,384.49000000000007,2022-06-28 11:43:00-04:00,384.49000000000007,target,35,198.44999999999857,2.1,196.34999999999857,1.9634999999999858,20.124999999999602,198.45000000000056,0.20124999999999602,1.9845000000000055
2022-06-29,long,2022-06-29 10:02:00-04:00,381.89,378.45,388.77,2022-06-29 16:00:00-04:00,380.43,eod,29,-42.33999999999941,1.74,-44.07999999999941,-0.4407999999999941,97.73000000000013,10.440000000000396,0.9773000000000013,0.10440000000000396
2022-06-30,short,2022-06-30 10:00:00-04:00,373.06,376.98,365.21999999999997,2022-06-30 11:26:00-04:00,376.98,stop,25,-98.0000000000004,1.5,-99.5000000000004,-0.995000000000004,108.75000000000057,11.499999999999488,1.0875000000000057,0.11499999999999488
2022-07-01,long,2022-07-01 10:00:00-04:00,379.68,375.765,387.51000000000005,2022-07-01 10:14:00-04:00,375.765,stop,25,-97.87500000000051,1.5,-99.37500000000051,-0.9937500000000051,102.2500000000008,6.999999999999318,1.022500000000008,0.06999999999999318
2022-07-01,short,2022-07-01 10:15:00-04:00,375.765,379.68,367.93499999999995,2022-07-01 14:39:00-04:00,379.68,stop,25,-97.87500000000051,1.5,-99.37500000000051,-0.9937500000000051,99.1250000000008,47.374999999999545,0.991250000000008,0.47374999999999545
2022-07-05,short,2022-07-05 10:00:00-04:00,373.35,376.32,367.4100000000001,2022-07-05 12:23:00-04:00,376.32,stop,33,-98.00999999999902,1.98,-99.98999999999903,-0.9998999999999902,112.85999999999865,14.519999999999925,1.1285999999999865,0.14519999999999925
2022-07-06,short,2022-07-06 10:01:00-04:00,380.91,383.66,375.41,2022-07-06 14:33:00-04:00,383.66,stop,36,-99.0,2.16,-101.16,-1.0116,121.31999999999812,46.80000000000041,1.2131999999999812,0.4680000000000041
2022-07-07,long,2022-07-07 10:52:00-04:00,387.53,385.15,392.28999999999996,2022-07-07 16:00:00-04:00,388.78,eod,42,52.5,2.52,49.98,0.49979999999999997,22.469999999998663,96.18000000000086,0.22469999999998663,0.9618000000000086
2022-07-08,short,2022-07-08 10:00:00-04:00,385.88,388.49,380.65999999999997,2022-07-08 10:26:00-04:00,388.49,stop,38,-99.18000000000052,2.28,-101.46000000000052,-1.0146000000000053,107.92000000000121,6.07999999999879,1.0792000000000121,0.060799999999987905
2022-07-08,long,2022-07-08 10:27:00-04:00,388.49,385.88,393.71000000000004,2022-07-08 16:00:00-04:00,388.76,eod,38,10.259999999999309,2.28,7.979999999999309,0.0797999999999931,68.40000000000043,81.50999999999931,0.6840000000000043,0.815099999999993
2022-07-11,short,2022-07-11 10:21:00-04:00,383.69,386.825,377.42,2022-07-11 16:00:00-04:00,384.3,eod,31,-18.910000000000423,1.8599999999999999,-20.770000000000422,-0.20770000000000421,96.72000000000014,5.425000000000352,0.9672000000000014,0.054250000000003525
2022-07-12,short,2022-07-12 10:00:00-04:00,383.63,386.11,378.66999999999996,2022-07-12 16:00:00-04:00,380.72,eod,40,116.39999999999873,2.4,113.99999999999872,1.1399999999999872,69.20000000000073,185.39999999999964,0.6920000000000073,1.8539999999999963
2022-07-13,long,2022-07-13 10:35:00-04:00,378.05,374.66,384.83,2022-07-13 16:00:00-04:00,378.93,eod,29,25.519999999999868,1.74,23.77999999999987,0.2377999999999987,20.88000000000079,111.64999999999901,0.20880000000000792,1.11649999999999
2022-07-14,short,2022-07-14 10:01:00-04:00,371.77,374.375,366.55999999999995,2022-07-14 11:22:00-04:00,374.375,stop,38,-98.99000000000069,2.28,-101.27000000000069,-1.0127000000000068,98.99000000000069,26.599999999999568,0.9899000000000069,0.2659999999999957
2022-07-15,long,2022-07-15 10:00:00-04:00,383.29,380.59,388.6900000000001,2022-07-15 16:00:00-04:00,384.95,eod,37,61.41999999999882,2.2199999999999998,59.19999999999882,0.5919999999999882,66.60000000000042,72.33499999999941,0.6660000000000043,0.7233499999999942
2022-07-18,short,2022-07-18 10:11:00-04:00,387.685,389.08,384.89500000000004,2022-07-18 13:56:00-04:00,384.89500000000004,target,71,198.08999999999742,4.26,193.82999999999743,1.9382999999999742,53.959999999999354,215.84000000000145,0.5395999999999935,2.1584000000000145
2022-07-19,long,2022-07-19 10:00:00-04:00,386.87,385.44,389.73,2022-07-19 11:32:00-04:00,389.73,target,69,197.34000000000094,4.14,193.20000000000095,1.9320000000000095,42.780000000000314,199.06499999999937,0.4278000000000031,1.9906499999999938
2022-07-20,short,2022-07-20 10:02:00-04:00,391.39,392.88,388.40999999999997,2022-07-20 10:25:00-04:00,392.88,stop,67,-99.83000000000061,4.02,-103.8500000000006,-1.038500000000006,127.97000000000168,22.779999999998324,1.2797000000000167,0.22779999999998324
2022-07-20,long,2022-07-20 10:26:00-04:00,392.88,391.39,395.86,2022-07-20 10:59:00-04:00,395.86,target,67,199.66000000000122,4.02,195.6400000000012,1.9564000000000121,0.0,204.35000000000076,0.0,2.0435000000000074
2022-07-21,long,2022-07-21 10:00:00-04:00,395.49,392.84,400.7900000000001,2022-07-21 10:13:00-04:00,392.84,stop,37,-98.05000000000126,2.2199999999999998,-100.27000000000126,-1.0027000000000126,103.97000000000008,9.989999999999327,1.0397000000000007,0.09989999999999327
2022-07-21,short,2022-07-21 10:14:00-04:00,392.84,395.49,387.5399999999999,2022-07-21 11:34:00-04:00,395.49,stop,37,-98.05000000000126,2.2199999999999998,-100.27000000000126,-1.0027000000000126,109.89000000000101,43.289999999998486,1.0989000000000102,0.43289999999998485
2022-07-22,short,2022-07-22 10:00:00-04:00,397.935,400.17,393.465,2022-07-22 13:35:00-04:00,393.465,target,44,196.6800000000012,2.6399999999999997,194.0400000000012,1.9404000000000121,58.2999999999995,203.5,0.582999999999995,2.035
2022-07-25,short,2022-07-25 10:26:00-04:00,394.055,395.99,390.185,2022-07-25 11:33:00-04:00,395.99,stop,51,-98.68500000000012,3.06,-101.74500000000012,-1.017450000000001,100.21499999999872,8.415000000001044,1.0021499999999872,0.08415000000001044
2022-07-26,short,2022-07-26 10:01:00-04:00,392.42,394.04,389.18,2022-07-26 16:00:00-04:00,391.1,eod,61,80.51999999999958,3.6599999999999997,76.85999999999959,0.7685999999999958,74.72499999999792,150.06000000000222,0.7472499999999792,1.5006000000000221
2022-07-27,long,2022-07-27 10:05:00-04:00,395.68,394.09,398.86000000000007,2022-07-27 14:40:00-04:00,398.86000000000007,target,62,197.16000000000395,3.7199999999999998,193.44000000000395,1.9344000000000394,42.77999999999986,225.05999999999972,0.42779999999999857,2.2505999999999973
2022-07-28,short,2022-07-28 10:22:00-04:00,398.35,402.71,389.6300000000001,2022-07-28 11:17:00-04:00,402.71,stop,22,-95.91999999999905,1.3199999999999998,-97.23999999999904,-0.9723999999999904,95.91999999999905,3.5200000000005502,0.9591999999999905,0.035200000000005505
2022-07-29,long,2022-07-29 10:00:00-04:00,409.43,406.8,414.69,2022-07-29 15:59:00-04:00,412.13,eod,38,102.59999999999957,2.28,100.31999999999957,1.0031999999999957,53.200000000001296,135.65999999999974,0.5320000000000129,1.3565999999999974
2022-08-01,long,2022-08-01 10:00:00-04:00,411.705,408.4,418.315,2022-08-01 15:59:00-04:00,410.77,eod,30,-28.050000000000068,1.7999999999999998,-29.85000000000007,-0.2985000000000007,78.75,50.55000000000007,0.7875,0.5055000000000007
2022-08-02,short,2022-08-02 10:09:00-04:00,407.68,409.66,403.71999999999997,2022-08-02 10:42:00-04:00,409.66,stop,50,-99.00000000000091,3.0,-102.00000000000091,-1.0200000000000091,99.50000000000045,39.00000000000148,0.9950000000000045,0.3900000000000148
2022-08-02,long,2022-08-02 10:43:00-04:00,409.66,407.68,413.62000000000006,2022-08-02 16:00:00-04:00,408.11,eod,50,-77.50000000000057,3.0,-80.50000000000057,-0.8050000000000057,86.25000000000114,164.99999999999773,0.8625000000000114,1.6499999999999773
2022-08-03,long,2022-08-03 10:04:00-04:00,411.71,410.03,415.07,2022-08-03 14:20:00-04:00,415.07,target,59,198.2400000000008,3.54,194.7000000000008,1.947000000000008,87.90999999999718,203.55000000000268,0.8790999999999718,2.035500000000027
2022-08-04,long,2022-08-04 10:05:00-04:00,415.02,413.5,418.05999999999995,2022-08-04 10:17:00-04:00,413.5,stop,65,-98.79999999999882,3.9,-102.69999999999882,-1.0269999999999881,114.39999999999941,1.3000000000025125,1.1439999999999941,0.013000000000025125
2022-08-04,short,2022-08-04 10:18:00-04:00,413.5,415.02,410.46000000000004,2022-08-04 15:59:00-04:00,414.17,eod,65,-43.550000000001035,3.9,-47.45000000000103,-0.47450000000001036,94.24999999999926,64.6750000000003,0.9424999999999926,0.6467500000000029
2022-08-05,long,2022-08-05 10:00:00-04:00,412.2,409.6,417.3999999999999,2022-08-05 15:59:00-04:00,413.43,eod,38,46.74000000000069,2.28,44.46000000000069,0.4446000000000069,80.56000000000017,73.34000000000026,0.8056000000000018,0.7334000000000026
2022-08-08,long,2022-08-08 10:02:00-04:00,417.545,414.92,422.795,2022-08-08 11:39:00-04:00,414.92,stop,38,-99.75,2.28,-102.03,-1.0203,116.84999999999957,2.849999999999568,1.1684999999999957,0.02849999999999568
2022-08-09,short,2022-08-09 10:00:00-04:00,410.92,412.67,407.42,2022-08-09 16:00:00-04:00,411.7,eod,57,-44.459999999998445,3.42,-47.87999999999845,-0.47879999999998446,79.51499999999896,39.32999999999987,0.7951499999999896,0.3932999999999987
2022-08-10,short,2022-08-10 10:20:00-04:00,417.27,418.845,414.1199999999999,2022-08-10 11:00:00-04:00,418.845,stop,63,-99.22500000000286,3.78,-103.00500000000287,-1.0300500000000286,127.89000000000186,34.01999999999771,1.2789000000000186,0.3401999999999771
2022-08-11,long,2022-08-11 10:00:00-04:00,423.515,422.24,426.06499999999994,2022-08-11 11:07:00-04:00,422.24,stop,78,-99.44999999999823,4.68,-104.12999999999823,-1.0412999999999824,106.47000000000071,111.15000000000089,1.064700000000007,1.1115000000000088
2022-08-12,short,2022-08-12 10:00:00-04:00,421.5,422.78,418.94000000000005,2022-08-12 10:19:00-04:00,422.78,stop,78,-99.83999999999787,4.68,-104.51999999999788,-1.0451999999999788,103.73999999999876,32.76000000000124,1.0373999999999877,0.32760000000001244
2022-08-12,long,2022-08-12 10:20:00-04:00,422.78,421.5,425.3399999999999,2022-08-12 14:33:00-04:00,425.3399999999999,target,78,199.67999999999574,4.68,194.99999999999574,1.9499999999999573,79.55999999999858,218.01000000000124,0.7955999999999858,2.1801000000000124
2022-08-16,short,2022-08-16 10:02:00-04:00,427.66,428.73,425.52000000000004,2022-08-16 11:16:00-04:00,428.73,stop,93,-99.50999999999937,5.58,-105.08999999999936,-1.0508999999999937,99.50999999999937,71.14500000000402,0.9950999999999937,0.7114500000000402
2022-08-17,long,2022-08-17 10:06:00-04:00,427.41,425.92,430.39000000000004,2022-08-17 10:37:00-04:00,425.92,stop,67,-99.83000000000061,4.02,-103.8500000000006,-1.038500000000006,104.52000000000015,6.029999999998324,1.0452000000000015,0.06029999999998324
2022-08-17,short,2022-08-17 10:38:00-04:00,425.92,427.41,422.94,2022-08-17 14:00:00-04:00,427.41,stop,67,-99.83000000000061,4.02,-103.8500000000006,-1.038500000000006,106.19499999999863,90.78500000000122,1.0619499999999862,0.9078500000000121
2022-08-18,short,2022-08-18 10:00:00-04:00,425.825,427.01,423.455,2022-08-18 10:48:00-04:00,427.01,stop,84,-99.54000000000019,5.04,-104.5800000000002,-1.045800000000002,109.62000000000057,25.200000000000955,1.0962000000000058,0.25200000000000955
2022-08-18,long,2022-08-18 10:49:00-04:00,427.01,425.825,429.38,2022-08-18 15:59:00-04:00,427.82,eod,84,68.04000000000019,5.04,63.00000000000019,0.6300000000000019,88.20000000000095,133.56000000000267,0.8820000000000096,1.3356000000000268
2022-08-19,short,2022-08-19 10:14:00-04:00,422.84,425.24,418.0399999999999,2022-08-19 16:00:00-04:00,422.0,eod,41,34.439999999998975,2.46,31.979999999998974,0.31979999999998976,34.85000000000093,65.39499999999879,0.3485000000000093,0.6539499999999879
2022-08-22,short,2022-08-22 10:09:00-04:00,415.635,417.225,412.4549999999999,2022-08-22 15:44:00-04:00,412.4549999999999,target,62,197.16000000000395,3.7199999999999998,193.44000000000395,1.9344000000000394,22.010000000001128,200.26000000000113,0.2201000000000113,2.0026000000000113
2022-08-23,long,2022-08-23 10:08:00-04:00,414.49,412.36,418.75,2022-08-23 11:02:00-04:00,412.36,stop,46,-97.97999999999979,2.76,-100.7399999999998,-1.0073999999999979,109.25,42.08999999999833,1.0925,0.4208999999999833
2022-08-24,long,2022-08-24 10:00:00-04:00,412.64,411.47,414.9799999999999,2022-08-24 11:53:00-04:00,414.9799999999999,target,85,198.89999999999304,5.1,193.79999999999305,1.9379999999999304,58.64999999999981,199.75000000000193,0.586499999999998,1.9975000000000194
2022-08-25,long,2022-08-25 10:00:00-04:00,416.48,414.15,421.1400000000001,2022-08-25 16:00:00-04:00,419.34,eod,42,120.11999999999819,2.52,117.59999999999819,1.175999999999982,74.76000000000124,129.35999999999933,0.7476000000000124,1.2935999999999934
2022-08-26,short,2022-08-26 10:01:00-04:00,418.1,419.57,415.1600000000001,2022-08-26 10:05:00-04:00,415.1600000000001,target,68,199.91999999999598,4.08,195.83999999999597,1.9583999999999597,24.479999999997062,201.28000000000247,0.24479999999997062,2.012800000000025
2022-08-26,long,2022-08-26 10:10:00-04:00,419.57,418.1,422.50999999999993,2022-08-26 10:12:00-04:00,418.1,stop,68,-99.95999999999799,4.08,-104.03999999999799,-1.0403999999999798,114.24000000000046,21.759999999999536,1.1424000000000047,0.21759999999999535
2022-08-29,long,2022-08-29 10:16:00-04:00,404.14,401.53,409.36,2022-08-29 10:53:00-04:00,401.53,stop,38,-99.18000000000052,2.28,-101.46000000000052,-1.0146000000000053,109.06000000000017,12.15999999999974,1.0906000000000018,0.1215999999999974
2022-08-29,short,2022-08-29 10:54:00-04:00,401.53,404.14,396.30999999999995,2022-08-29 12:03:00-04:00,404.14,stop,38,-99.18000000000052,2.28,-101.46000000000052,-1.0146000000000053,100.32000000000164,12.539999999999395,1.0032000000000165,0.12539999999999396
2022-08-30,short,2022-08-30 10:05:00-04:00,401.57,404.03,396.65000000000003,2022-08-30 10:48:00-04:00,396.65000000000003,target,40,196.79999999999836,2.4,194.39999999999836,1.9439999999999835,3.6000000000012733,203.19999999999936,0.03600000000001273,2.031999999999994
2022-08-31,short,2022-08-31 10:16:00-04:00,398.215,401.21,392.22499999999997,2022-08-31 16:00:00-04:00,395.29,eod,33,96.5249999999985,1.98,94.5449999999985,0.9454499999999849,45.375,104.4449999999988,0.45375,1.0444499999999879
2022-09-01,short,2022-09-01 10:02:00-04:00,391.96,393.43,389.0199999999999,2022-09-01 14:22:00-04:00,393.43,stop,68,-99.96000000000186,4.08,-104.04000000000185,-1.0404000000000186,121.04000000000201,129.19999999999845,1.2104000000000201,1.2919999999999845
2022-09-02,short,2022-09-02 10:00:00-04:00,397.7,400.42,392.25999999999993,2022-09-02 10:30:00-04:00,400.42,stop,36,-97.92000000000098,2.16,-100.08000000000098,-1.0008000000000097,105.12000000000057,24.120000000000573,1.0512000000000057,0.24120000000000574
2022-09-02,long,2022-09-02 10:31:00-04:00,400.42,397.7,405.86000000000007,2022-09-02 12:37:00-04:00,397.7,stop,36,-97.92000000000098,2.16,-100.08000000000098,-1.0008000000000097,117.72000000000139,40.679999999999836,1.177200000000014,0.4067999999999984
2022-09-06,short,2022-09-06 10:01:00-04:00,390.53,394.12,383.3499999999999,2022-09-06 15:59:00-04:00,390.83,eod,27,-8.100000000000307,1.6199999999999999,-9.720000000000306,-0.09720000000000306,93.69000000000074,55.48499999999865,0.9369000000000074,0.5548499999999865
2022-09-07,long,2022-09-07 10:30:00-04:00,392.72,390.3,397.56000000000006,2022-09-07 14:38:00-04:00,397.56000000000006,target,41,198.4400000000013,2.46,195.9800000000013,1.9598000000000129,23.37000000000205,199.25999999999823,0.2337000000000205,1.9925999999999824
2022-09-08,long,2022-09-08 10:17:00-04:00,397.63,394.17,404.54999999999995,2022-09-08 15:59:00-04:00,400.375,eod,28,76.86000000000013,1.68,75.18000000000012,0.7518000000000012,71.95999999999981,90.16000000000076,0.7195999999999981,0.9016000000000076
2022-09-09,long,2022-09-09 10:00:00-04:00,404.275,402.5,407.82499999999993,2022-09-09 16:00:00-04:00,406.32,eod,56,114.52000000000089,3.36,111.16000000000089,1.111600000000009,4.479999999999109,181.16000000000076,0.04479999999999109,1.8116000000000076
2022-09-12,long,2022-09-12 10:00:00-04:00,411.03,408.5,416.0899999999999,2022-09-12 16:00:00-04:00,411.17,eod,39,5.460000000001685,2.34,3.120000000001685,0.03120000000001685,98.27999999999929,26.520000000000266,0.9827999999999929,0.26520000000000266
2022-09-13,short,2022-09-13 10:00:00-04:00,400.81,403.1,396.22999999999996,2022-09-13 14:51:00-04:00,396.22999999999996,target,43,196.94000000000176,2.58,194.36000000000175,1.9436000000000175,8.814999999999316,199.0899999999998,0.08814999999999315,1.9908999999999981
2022-09-14,short,2022-09-14 10:26:00-04:00,393.035,395.6,387.90500000000003,2022-09-14 10:54:00-04:00,395.6,stop,38,-97.46999999999991,2.28,-99.74999999999991,-0.9974999999999992,99.36999999999819,47.69000000000199,0.9936999999999818,0.47690000000001986
2022-09-15,long,2022-09-15 10:00:00-04:00,395.34,392.3,401.4199999999999,2022-09-15 10:50:00-04:00,392.3,stop,32,-97.27999999999884,1.92,-99.19999999999884,-0.9919999999999883,108.79999999999927,18.56000000000131,1.0879999999999928,0.1856000000000131
2022-09-15,short,2022-09-15 10:51:00-04:00,392.3,395.34,386.2200000000001,2022-09-15 16:00:00-04:00,390.56,eod,32,55.68000000000029,1.92,53.76000000000029,0.5376000000000029,71.35999999999876,111.68000000000029,0.7135999999999876,1.116800000000003
2022-09-16,long,2022-09-16 10:13:00-04:00,384.61,382.14,389.55000000000007,2022-09-16 12:27:00-04:00,382.14,stop,40,-98.80000000000109,2.4,-101.2000000000011,-1.012000000000011,100.0,50.399999999999636,1.0,0.5039999999999963
2022-09-19,long,2022-09-19 10:13:00-04:00,385.46,382.18,392.0199999999999,2022-09-19 16:00:00-04:00,388.72,eod,30,97.80000000000143,1.7999999999999998,96.00000000000144,0.9600000000000144,43.49999999999966,97.80000000000143,0.4349999999999966,0.9780000000000143
2022-09-20,short,2022-09-20 10:02:00-04:00,383.445,385.24,379.85499999999996,2022-09-20 11:52:00-04:00,385.24,stop,55,-98.72500000000088,3.3,-102.02500000000087,-1.0202500000000088,103.125,36.0249999999985,1.03125,0.36024999999998497
